read name: @SOMEREAD_83, chromosome: Chromosome_2, strand: +, position: 1707 
read name: @SOMEREAD_8985, chromosome: Chromosome_2, strand: +, position: 35017 
read name: @SOMEREAD_6679, chromosome: Chromosome_1, strand: +, position: 24186 
read name: @SOMEREAD_159, chromosome: Chromosome_2, strand: +, position: 72462 
read name: @SOMEREAD_7831, chromosome: Chromosome_0, strand: +, position: 306508 
read name: @SOMEREAD_1475, chromosome: Chromosome_1, strand: +, position: 125633 
read name: @SOMEREAD_1055, chromosome: Chromosome_0, strand: +, position: 209775 
read name: @SOMEREAD_6662, chromosome: Chromosome_0, strand: +, position: 134845 
read name: @SOMEREAD_9163, chromosome: Chromosome_0, strand: +, position: 261034 
read name: @SOMEREAD_5047, chromosome: Chromosome_0, strand: +, position: 84993 
read name: @SOMEREAD_2722, chromosome: Chromosome_2, strand: +, position: 38496 
read name: @SOMEREAD_853, chromosome: Chromosome_1, strand: +, position: 51498 
read name: @SOMEREAD_4316, chromosome: Chromosome_0, strand: +, position: 315947 
read name: @SOMEREAD_7566, chromosome: Chromosome_0, strand: +, position: 247200 
read name: @SOMEREAD_2225, chromosome: Chromosome_1, strand: +, position: 161416 
read name: @SOMEREAD_8544, chromosome: Chromosome_0, strand: +, position: 279650 
read name: @SOMEREAD_3050, chromosome: Chromosome_0, strand: +, position: 182615 
read name: @SOMEREAD_8918, chromosome: Chromosome_1, strand: +, position: 119411 
read name: @SOMEREAD_116, chromosome: Chromosome_0, strand: +, position: 371130 
read name: @SOMEREAD_9198, chromosome: Chromosome_1, strand: +, position: 104768 
read name: @SOMEREAD_2468, chromosome: Chromosome_2, strand: +, position: 788 
read name: @SOMEREAD_7473, chromosome: Chromosome_0, strand: +, position: 254155 
read name: @SOMEREAD_9816, chromosome: Chromosome_2, strand: +, position: 81768 
read name: @SOMEREAD_8484, chromosome: Chromosome_2, strand: +, position: 49438 
read name: @SOMEREAD_9325, chromosome: Chromosome_2, strand: +, position: 78523 
read name: @SOMEREAD_5920, chromosome: Chromosome_1, strand: +, position: 159126 
read name: @SOMEREAD_1952, chromosome: Chromosome_0, strand: +, position: 37292 
read name: @SOMEREAD_7254, chromosome: Chromosome_0, strand: +, position: 377963 
read name: @SOMEREAD_7475, chromosome: Chromosome_1, strand: +, position: 48522 
read name: @SOMEREAD_3051, chromosome: Chromosome_0, strand: +, position: 328094 
read name: @SOMEREAD_5394, chromosome: Chromosome_1, strand: +, position: 1363 
read name: @SOMEREAD_4588, chromosome: Chromosome_0, strand: +, position: 142374 
read name: @SOMEREAD_713, chromosome: Chromosome_1, strand: +, position: 88331 
read name: @SOMEREAD_252, chromosome: Chromosome_2, strand: +, position: 73346 
read name: @SOMEREAD_1608, chromosome: Chromosome_1, strand: +, position: 248882 
read name: @SOMEREAD_414, chromosome: Chromosome_2, strand: +, position: 91716 
read name: @SOMEREAD_1758, chromosome: Chromosome_0, strand: +, position: 333737 
read name: @SOMEREAD_8083, chromosome: Chromosome_0, strand: +, position: 383237 
read name: @SOMEREAD_4662, chromosome: Chromosome_2, strand: +, position: 91476 
read name: @SOMEREAD_2807, chromosome: Chromosome_0, strand: +, position: 464197 
read name: @SOMEREAD_6907, chromosome: Chromosome_2, strand: +, position: 11106 
read name: @SOMEREAD_9055, chromosome: Chromosome_1, strand: +, position: 165934 
read name: @SOMEREAD_4438, chromosome: Chromosome_2, strand: +, position: 49020 
read name: @SOMEREAD_5835, chromosome: Chromosome_2, strand: +, position: 32195 
read name: @SOMEREAD_770, chromosome: Chromosome_2, strand: +, position: 73931 
read name: @SOMEREAD_9168, chromosome: Chromosome_1, strand: +, position: 187395 
read name: @SOMEREAD_5565, chromosome: Chromosome_2, strand: +, position: 49228 
read name: @SOMEREAD_3670, chromosome: Chromosome_2, strand: +, position: 53266 
read name: @SOMEREAD_9658, chromosome: Chromosome_2, strand: +, position: 93356 
read name: @SOMEREAD_8939, chromosome: Chromosome_1, strand: +, position: 141060 
read name: @SOMEREAD_4697, chromosome: Chromosome_0, strand: +, position: 203227 
read name: @SOMEREAD_7349, chromosome: Chromosome_1, strand: +, position: 212790 
read name: @SOMEREAD_2232, chromosome: Chromosome_2, strand: +, position: 34637 
read name: @SOMEREAD_8909, chromosome: Chromosome_2, strand: +, position: 53509 
read name: @SOMEREAD_7546, chromosome: Chromosome_2, strand: +, position: 97243 
read name: @SOMEREAD_1071, chromosome: Chromosome_1, strand: +, position: 35184 
read name: @SOMEREAD_6060, chromosome: Chromosome_0, strand: +, position: 408561 
read name: @SOMEREAD_1716, chromosome: Chromosome_0, strand: +, position: 285069 
read name: @SOMEREAD_9750, chromosome: Chromosome_1, strand: +, position: 145292 
read name: @SOMEREAD_8012, chromosome: Chromosome_2, strand: +, position: 97890 
read name: @SOMEREAD_5302, chromosome: Chromosome_1, strand: +, position: 64588 
read name: @SOMEREAD_8242, chromosome: Chromosome_0, strand: +, position: 37273 
read name: @SOMEREAD_132, chromosome: Chromosome_1, strand: +, position: 102711 
read name: @SOMEREAD_2947, chromosome: Chromosome_1, strand: +, position: 82442 
read name: @SOMEREAD_9451, chromosome: Chromosome_0, strand: +, position: 180431 
read name: @SOMEREAD_1772, chromosome: Chromosome_2, strand: +, position: 86889 
read name: @SOMEREAD_7619, chromosome: Chromosome_1, strand: +, position: 88198 
read name: @SOMEREAD_6807, chromosome: Chromosome_0, strand: +, position: 147621 
read name: @SOMEREAD_9371, chromosome: Chromosome_1, strand: +, position: 119538 
read name: @SOMEREAD_1937, chromosome: Chromosome_2, strand: +, position: 96853 
read name: @SOMEREAD_5336, chromosome: Chromosome_1, strand: +, position: 116693 
read name: @SOMEREAD_799, chromosome: Chromosome_0, strand: +, position: 384060 
read name: @SOMEREAD_4921, chromosome: Chromosome_2, strand: +, position: 73541 
read name: @SOMEREAD_7090, chromosome: Chromosome_0, strand: +, position: 39457 
read name: @SOMEREAD_2310, chromosome: Chromosome_1, strand: +, position: 245644 
read name: @SOMEREAD_1317, chromosome: Chromosome_0, strand: +, position: 415832 
read name: @SOMEREAD_1991, chromosome: Chromosome_2, strand: +, position: 99610 
read name: @SOMEREAD_5573, chromosome: Chromosome_2, strand: +, position: 30886 
read name: @SOMEREAD_2754, chromosome: Chromosome_1, strand: +, position: 173027 
read name: @SOMEREAD_3129, chromosome: Chromosome_2, strand: +, position: 21143 
read name: @SOMEREAD_7261, chromosome: Chromosome_2, strand: +, position: 69184 
read name: @SOMEREAD_8897, chromosome: Chromosome_1, strand: +, position: 37577 
read name: @SOMEREAD_5177, chromosome: Chromosome_0, strand: +, position: 281624 
read name: @SOMEREAD_2581, chromosome: Chromosome_0, strand: +, position: 212027 
read name: @SOMEREAD_670, chromosome: Chromosome_0, strand: +, position: 215689 
read name: @SOMEREAD_4615, chromosome: Chromosome_0, strand: +, position: 320538 
read name: @SOMEREAD_7147, chromosome: Chromosome_1, strand: +, position: 249581 
read name: @SOMEREAD_8515, chromosome: Chromosome_0, strand: +, position: 164125 
read name: @SOMEREAD_150, chromosome: Chromosome_2, strand: +, position: 94149 
read name: @SOMEREAD_9783, chromosome: Chromosome_1, strand: +, position: 8315 
read name: @SOMEREAD_5934, chromosome: Chromosome_1, strand: +, position: 225390 
read name: @SOMEREAD_8059, chromosome: Chromosome_0, strand: +, position: 225141 
read name: @SOMEREAD_4810, chromosome: Chromosome_0, strand: +, position: 211409 
read name: @SOMEREAD_980, chromosome: Chromosome_2, strand: +, position: 51744 
read name: @SOMEREAD_712, chromosome: Chromosome_0, strand: +, position: 362723 
read name: @SOMEREAD_3055, chromosome: Chromosome_2, strand: +, position: 89821 
read name: @SOMEREAD_3808, chromosome: Chromosome_0, strand: +, position: 301131 
read name: @SOMEREAD_491, chromosome: Chromosome_0, strand: +, position: 78023 
read name: @SOMEREAD_9480, chromosome: Chromosome_1, strand: +, position: 38349 
read name: @SOMEREAD_1694, chromosome: Chromosome_0, strand: +, position: 157702 
read name: @SOMEREAD_5459, chromosome: Chromosome_2, strand: +, position: 77470 
read name: @SOMEREAD_6162, chromosome: Chromosome_1, strand: +, position: 152840 
read name: @SOMEREAD_4123, chromosome: Chromosome_0, strand: +, position: 29581 
read name: @SOMEREAD_3155, chromosome: Chromosome_0, strand: +, position: 215422 
read name: @SOMEREAD_5327, chromosome: Chromosome_0, strand: +, position: 33720 
read name: @SOMEREAD_5218, chromosome: Chromosome_0, strand: +, position: 305741 
read name: @SOMEREAD_7188, chromosome: Chromosome_0, strand: +, position: 306968 
read name: @SOMEREAD_841, chromosome: Chromosome_2, strand: +, position: 10371 
read name: @SOMEREAD_5548, chromosome: Chromosome_2, strand: +, position: 30959 
read name: @SOMEREAD_8629, chromosome: Chromosome_0, strand: +, position: 240969 
read name: @SOMEREAD_4507, chromosome: Chromosome_0, strand: +, position: 360301 
read name: @SOMEREAD_94, chromosome: Chromosome_0, strand: +, position: 260205 
read name: @SOMEREAD_1343, chromosome: Chromosome_0, strand: +, position: 458156 
read name: @SOMEREAD_4221, chromosome: Chromosome_0, strand: +, position: 54939 
read name: @SOMEREAD_7184, chromosome: Chromosome_2, strand: +, position: 22557 
read name: @SOMEREAD_3158, chromosome: Chromosome_2, strand: +, position: 68233 
read name: @SOMEREAD_3026, chromosome: Chromosome_2, strand: +, position: 87725 
read name: @SOMEREAD_4831, chromosome: Chromosome_0, strand: +, position: 476334 
read name: @SOMEREAD_685, chromosome: Chromosome_0, strand: +, position: 96479 
read name: @SOMEREAD_5865, chromosome: Chromosome_1, strand: +, position: 29771 
read name: @SOMEREAD_1824, chromosome: Chromosome_0, strand: +, position: 365728 
read name: @SOMEREAD_8311, chromosome: Chromosome_2, strand: +, position: 74444 
read name: @SOMEREAD_5126, chromosome: Chromosome_2, strand: +, position: 83274 
read name: @SOMEREAD_3908, chromosome: Chromosome_1, strand: +, position: 65460 
read name: @SOMEREAD_6025, chromosome: Chromosome_2, strand: +, position: 8166 
read name: @SOMEREAD_5513, chromosome: Chromosome_2, strand: +, position: 74373 
read name: @SOMEREAD_2811, chromosome: Chromosome_0, strand: +, position: 284029 
read name: @SOMEREAD_5092, chromosome: Chromosome_1, strand: +, position: 198072 
read name: @SOMEREAD_1256, chromosome: Chromosome_2, strand: +, position: 43735 
read name: @SOMEREAD_1763, chromosome: Chromosome_2, strand: +, position: 76568 
read name: @SOMEREAD_960, chromosome: Chromosome_2, strand: +, position: 71394 
read name: @SOMEREAD_1787, chromosome: Chromosome_0, strand: +, position: 260127 
read name: @SOMEREAD_7855, chromosome: Chromosome_1, strand: +, position: 143760 
read name: @SOMEREAD_3998, chromosome: Chromosome_2, strand: +, position: 23049 
read name: @SOMEREAD_5952, chromosome: Chromosome_2, strand: +, position: 5354 
read name: @SOMEREAD_7462, chromosome: Chromosome_0, strand: +, position: 447874 
read name: @SOMEREAD_2854, chromosome: Chromosome_1, strand: +, position: 179757 
read name: @SOMEREAD_317, chromosome: Chromosome_2, strand: +, position: 6187 
read name: @SOMEREAD_9210, chromosome: Chromosome_1, strand: +, position: 148769 
read name: @SOMEREAD_5671, chromosome: Chromosome_2, strand: +, position: 75343 
read name: @SOMEREAD_5251, chromosome: Chromosome_1, strand: +, position: 152472 
read name: @SOMEREAD_4388, chromosome: Chromosome_0, strand: +, position: 232667 
read name: @SOMEREAD_6262, chromosome: Chromosome_2, strand: +, position: 30451 
read name: @SOMEREAD_493, chromosome: Chromosome_2, strand: +, position: 28657 
read name: @SOMEREAD_8390, chromosome: Chromosome_1, strand: +, position: 240052 
read name: @SOMEREAD_4720, chromosome: Chromosome_0, strand: +, position: 199249 
read name: @SOMEREAD_7002, chromosome: Chromosome_2, strand: +, position: 38728 
read name: @SOMEREAD_3802, chromosome: Chromosome_2, strand: +, position: 76678 
read name: @SOMEREAD_1598, chromosome: Chromosome_0, strand: +, position: 347650 
read name: @SOMEREAD_8637, chromosome: Chromosome_2, strand: +, position: 59099 
read name: @SOMEREAD_7073, chromosome: Chromosome_0, strand: +, position: 80883 
read name: @SOMEREAD_2957, chromosome: Chromosome_2, strand: +, position: 76405 
read name: @SOMEREAD_2829, chromosome: Chromosome_2, strand: +, position: 64530 
read name: @SOMEREAD_1140, chromosome: Chromosome_0, strand: +, position: 34970 
read name: @SOMEREAD_1168, chromosome: Chromosome_0, strand: +, position: 51189 
read name: @SOMEREAD_4254, chromosome: Chromosome_0, strand: +, position: 183915 
read name: @SOMEREAD_2083, chromosome: Chromosome_0, strand: +, position: 373597 
read name: @SOMEREAD_8193, chromosome: Chromosome_2, strand: +, position: 43592 
read name: @SOMEREAD_1, chromosome: Chromosome_1, strand: +, position: 8096 
read name: @SOMEREAD_906, chromosome: Chromosome_2, strand: +, position: 16133 
read name: @SOMEREAD_8238, chromosome: Chromosome_1, strand: +, position: 193790 
read name: @SOMEREAD_6188, chromosome: Chromosome_0, strand: +, position: 150643 
read name: @SOMEREAD_6302, chromosome: Chromosome_1, strand: +, position: 24263 
read name: @SOMEREAD_5518, chromosome: Chromosome_2, strand: +, position: 54059 
read name: @SOMEREAD_5280, chromosome: Chromosome_2, strand: +, position: 1473 
read name: @SOMEREAD_7951, chromosome: Chromosome_2, strand: +, position: 14691 
read name: @SOMEREAD_6811, chromosome: Chromosome_0, strand: +, position: 491134 
read name: @SOMEREAD_8170, chromosome: Chromosome_0, strand: +, position: 491648 
read name: @SOMEREAD_9064, chromosome: Chromosome_0, strand: +, position: 433947 
read name: @SOMEREAD_3655, chromosome: Chromosome_2, strand: +, position: 42713 
read name: @SOMEREAD_1549, chromosome: Chromosome_0, strand: +, position: 175014 
read name: @SOMEREAD_6929, chromosome: Chromosome_0, strand: +, position: 420210 
read name: @SOMEREAD_5793, chromosome: Chromosome_2, strand: +, position: 16212 
read name: @SOMEREAD_3194, chromosome: Chromosome_1, strand: +, position: 215207 
read name: @SOMEREAD_3046, chromosome: Chromosome_0, strand: +, position: 60169 
read name: @SOMEREAD_54, chromosome: Chromosome_0, strand: +, position: 79513 
read name: @SOMEREAD_7058, chromosome: Chromosome_0, strand: +, position: 302870 
read name: @SOMEREAD_8236, chromosome: Chromosome_1, strand: +, position: 157014 
read name: @SOMEREAD_5318, chromosome: Chromosome_2, strand: +, position: 63472 
read name: @SOMEREAD_6139, chromosome: Chromosome_1, strand: +, position: 13882 
read name: @SOMEREAD_7209, chromosome: Chromosome_0, strand: +, position: 84304 
read name: @SOMEREAD_7384, chromosome: Chromosome_0, strand: +, position: 51937 
read name: @SOMEREAD_7489, chromosome: Chromosome_1, strand: +, position: 190790 
read name: @SOMEREAD_3777, chromosome: Chromosome_2, strand: +, position: 74026 
read name: @SOMEREAD_7690, chromosome: Chromosome_1, strand: +, position: 223803 
read name: @SOMEREAD_830, chromosome: Chromosome_1, strand: +, position: 71760 
read name: @SOMEREAD_8860, chromosome: Chromosome_2, strand: +, position: 53417 
read name: @SOMEREAD_8317, chromosome: Chromosome_1, strand: +, position: 232530 
read name: @SOMEREAD_8046, chromosome: Chromosome_1, strand: +, position: 68912 
read name: @SOMEREAD_7854, chromosome: Chromosome_0, strand: +, position: 391919 
read name: @SOMEREAD_7034, chromosome: Chromosome_0, strand: +, position: 365829 
read name: @SOMEREAD_1179, chromosome: Chromosome_0, strand: +, position: 287590 
read name: @SOMEREAD_8491, chromosome: Chromosome_0, strand: +, position: 89785 
read name: @SOMEREAD_417, chromosome: Chromosome_1, strand: +, position: 140897 
read name: @SOMEREAD_9462, chromosome: Chromosome_0, strand: +, position: 212836 
read name: @SOMEREAD_6233, chromosome: Chromosome_2, strand: +, position: 92212 
read name: @SOMEREAD_3778, chromosome: Chromosome_0, strand: +, position: 275892 
read name: @SOMEREAD_2008, chromosome: Chromosome_0, strand: +, position: 487946 
read name: @SOMEREAD_583, chromosome: Chromosome_1, strand: +, position: 146654 
read name: @SOMEREAD_6595, chromosome: Chromosome_2, strand: +, position: 39924 
read name: @SOMEREAD_7309, chromosome: Chromosome_0, strand: +, position: 400644 
read name: @SOMEREAD_3917, chromosome: Chromosome_0, strand: +, position: 90286 
read name: @SOMEREAD_9151, chromosome: Chromosome_0, strand: +, position: 378622 
read name: @SOMEREAD_4390, chromosome: Chromosome_0, strand: +, position: 65344 
read name: @SOMEREAD_6099, chromosome: Chromosome_0, strand: +, position: 304670 
